x,y
9.23324826168936,1
18.4664965233787,0.98
27.6997447850681,0.82
36.9329930467575,0.6
46.1662413084468,0.38
55.3994895701362,0.24
64.6327378318256,0.17
73.8659860935149,0.09
83.0992343552043,0.01
92.3324826168937,0.01
