x,y
7.69437355140781,1
103.874042944005,0.98
200.053712336603,0.91
296.233381729201,0.78
392.413051121798,0.64
488.592720514396,0.51
584.772389906993,0.24
680.952059299591,0.23
777.131728692188,0.19
873.311398084786,0.14
