x,y
4.61662413084468,1
9.23324826168937,1
13.8498723925341,0.98
18.4664965233787,0.92
23.0831206542234,0.81
27.6997447850681,0.77
32.3163689159128,0.65
36.9329930467575,0.5
41.5496171776022,0.36
46.1662413084468,0.19
