x,y
9.2332482617,1
18.4664965234,1
27.6997447851,1
36.9329930468,1
46.1662413084,1
55.3994895701,0.94
64.6327378318,0.85
73.8659860935,0.77
83.0992343552,0.69
92.3324826169,0.7
