x,y
13.849872392534,1
27.6997447850681,0.97
41.5496171776021,0.69
55.3994895701362,0.39
69.2493619626702,0.19
83.0992343552043,0.07
96.9491067477383,0.02
110.798979140272,0.01
124.648851532806,0.02
138.49872392534,0
