x,y
1.84664965233787,1
6.46327378318256,1
11.0798979140272,1
15.6965220448719,1
20.3131461757166,0.9
24.9297703065613,0.9
29.546394437406,0.8
34.1630185682507,0.6
38.7796426990953,0.3
43.39626682994,0.3
